Canonical_Smiles,UniProt,Group,Family,Name,Symbol,Prediction
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,O00141,AGC,SGK,Serine/threonine-protein kinase Sgk1 ,SGK1,0.015
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,O00311,Other,CDC7,Cell division cycle 7-related protein kinase ,CDC7,0.1022
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,O00444,Other,PLK,Serine/threonine-protein kinase PLK4 ,PLK4,0.4154
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,O14920,Other,IKK,Inhibitor of nuclear factor kappa-B kinase subunit beta ,IKBKB,0.0048
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,O14965,Other,Aur,Aurora kinase A ,AURKA,0.1572
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,O15111,Other,IKK,Inhibitor of nuclear factor kappa-B kinase subunit alpha ,CHUK,0.0352
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,O15146,TK,Musk,"Muscle, skeletal receptor tyrosine-protein kinase ",MUSK,0.0734
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,O15264,CMGC,MAPK,Mitogen-activated protein kinase 13 ,MAPK13,0.0088
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,O43293,CAMK,DAPK,Death-associated protein kinase 3 ,DAPK3,0.0151
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,O43318,TKL,MLK,Mitogen-activated protein kinase kinase kinase 7 ,MAP3K7,0.0406
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,O43353,TKL,RIPK,Receptor-interacting serine/threonine-protein kinase 2 ,RIPK2,0.9596
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,O43781,CMGC,DYRK,Dual specificity tyrosine-phosphorylation-regulated kinase 3 ,DYRK3,0.0284
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,O60285,CAMK,CAMKL,NUAK family SNF1-like kinase 1 ,NUAK1,0.6353
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,O60674,TK,JakA,Tyrosine-protein kinase JAK2 ,JAK2,0.0126
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,O75116,AGC,DMPK,Rho-associated protein kinase 2 ,ROCK2,0.0066
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,O75385,Other,ULK,Serine/threonine-protein kinase ULK1 ,ULK1,0.2295
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,O75460,Other,IRE,Serine/threonine-protein kinase/endoribonuclease IRE1 ,ERN1,0.0831
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,O75676,AGC,RSK,Ribosomal protein S6 kinase alpha-4 ,RPS6KA4,0.0231
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,O75716,Other,NAK,Serine/threonine-protein kinase 16 ,STK16,0.0321
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,O94804,STE,STE20,Serine/threonine-protein kinase 10 ,STK10,0.9686
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,O94806,CAMK,PKD,Serine/threonine-protein kinase D3 ,PRKD3,0.2987
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,O95819,STE,STE20,Mitogen-activated protein kinase kinase kinase kinase 4 ,MAP4K4,0.869
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,O96013,STE,STE20,Serine/threonine-protein kinase PAK 4 ,PAK4,0.7018
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,O96017,CAMK,RAD53,Serine/threonine-protein kinase Chk2 ,CHEK2,0.8568
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,P00519,TK,Abl,Tyrosine-protein kinase ABL1 ,ABL1,0.5835
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,P00533,TK,EGFR,Epidermal growth factor receptor ,EGFR,0.9631
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,P04049,TKL,RAF,RAF proto-oncogene serine/threonine-protein kinase ,RAF1,0.0097
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,P04626,TK,EGFR,Receptor tyrosine-protein kinase erbB-2 ,ERBB2,0.8954
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,P04629,TK,Trk,High affinity nerve growth factor receptor ,NTRK1,0.0103
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,P05129,AGC,PKC,Protein kinase C gamma type ,PRKCG,0.0241
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,P05771,AGC,PKC,Protein kinase C beta type ,PRKCB,0.0038
