Canonical_Smiles,UniProt,Group,Family,Name,Symbol,Prediction
[2H]C([2H])([2H])n1nc(Oc2ccc(CNc3nc(C)c4c(n3)N(C)[C@@H]([C@H](C)O)C(=O)N4)cn2)cc1C(F)(F)F,O00141,AGC,SGK,Serine/threonine-protein kinase Sgk1 ,SGK1,0.063
[2H]C([2H])([2H])n1nc(Oc2ccc(CNc3nc(C)c4c(n3)N(C)[C@@H]([C@H](C)O)C(=O)N4)cn2)cc1C(F)(F)F,O00311,Other,CDC7,Cell division cycle 7-related protein kinase ,CDC7,0.0167
[2H]C([2H])([2H])n1nc(Oc2ccc(CNc3nc(C)c4c(n3)N(C)[C@@H]([C@H](C)O)C(=O)N4)cn2)cc1C(F)(F)F,O00444,Other,PLK,Serine/threonine-protein kinase PLK4 ,PLK4,0.7727
[2H]C([2H])([2H])n1nc(Oc2ccc(CNc3nc(C)c4c(n3)N(C)[C@@H]([C@H](C)O)C(=O)N4)cn2)cc1C(F)(F)F,O14920,Other,IKK,Inhibitor of nuclear factor kappa-B kinase subunit beta ,IKBKB,0.025
[2H]C([2H])([2H])n1nc(Oc2ccc(CNc3nc(C)c4c(n3)N(C)[C@@H]([C@H](C)O)C(=O)N4)cn2)cc1C(F)(F)F,O14965,Other,Aur,Aurora kinase A ,AURKA,0.2272
[2H]C([2H])([2H])n1nc(Oc2ccc(CNc3nc(C)c4c(n3)N(C)[C@@H]([C@H](C)O)C(=O)N4)cn2)cc1C(F)(F)F,O15111,Other,IKK,Inhibitor of nuclear factor kappa-B kinase subunit alpha ,CHUK,0.0502
[2H]C([2H])([2H])n1nc(Oc2ccc(CNc3nc(C)c4c(n3)N(C)[C@@H]([C@H](C)O)C(=O)N4)cn2)cc1C(F)(F)F,O15146,TK,Musk,"Muscle, skeletal receptor tyrosine-protein kinase ",MUSK,0.3278
[2H]C([2H])([2H])n1nc(Oc2ccc(CNc3nc(C)c4c(n3)N(C)[C@@H]([C@H](C)O)C(=O)N4)cn2)cc1C(F)(F)F,O15264,CMGC,MAPK,Mitogen-activated protein kinase 13 ,MAPK13,0.2457
[2H]C([2H])([2H])n1nc(Oc2ccc(CNc3nc(C)c4c(n3)N(C)[C@@H]([C@H](C)O)C(=O)N4)cn2)cc1C(F)(F)F,O43293,CAMK,DAPK,Death-associated protein kinase 3 ,DAPK3,0.2339
[2H]C([2H])([2H])n1nc(Oc2ccc(CNc3nc(C)c4c(n3)N(C)[C@@H]([C@H](C)O)C(=O)N4)cn2)cc1C(F)(F)F,O43318,TKL,MLK,Mitogen-activated protein kinase kinase kinase 7 ,MAP3K7,0.751
[2H]C([2H])([2H])n1nc(Oc2ccc(CNc3nc(C)c4c(n3)N(C)[C@@H]([C@H](C)O)C(=O)N4)cn2)cc1C(F)(F)F,O43353,TKL,RIPK,Receptor-interacting serine/threonine-protein kinase 2 ,RIPK2,0.0845
