Canonical_Smiles,UniProt,Group,Family,Name,Symbol,Prediction
CC(=O)N1CCC2(CC1)CN(c1cc(Nc3cc(C#N)ccn3)nc(-c3cccnc3)n1)C2,O00141,AGC,SGK,Serine/threonine-protein kinase Sgk1 ,SGK1,0.412
CC(=O)N1CCC2(CC1)CN(c1cc(Nc3cc(C#N)ccn3)nc(-c3cccnc3)n1)C2,O00311,Other,CDC7,Cell division cycle 7-related protein kinase ,CDC7,0.3978
CC(=O)N1CCC2(CC1)CN(c1cc(Nc3cc(C#N)ccn3)nc(-c3cccnc3)n1)C2,O00444,Other,PLK,Serine/threonine-protein kinase PLK4 ,PLK4,0.7557
CC(=O)N1CCC2(CC1)CN(c1cc(Nc3cc(C#N)ccn3)nc(-c3cccnc3)n1)C2,O14920,Other,IKK,Inhibitor of nuclear factor kappa-B kinase subunit beta ,IKBKB,0.9124
CC(=O)N1CCC2(CC1)CN(c1cc(Nc3cc(C#N)ccn3)nc(-c3cccnc3)n1)C2,O14965,Other,Aur,Aurora kinase A ,AURKA,0.6026
CC(=O)N1CCC2(CC1)CN(c1cc(Nc3cc(C#N)ccn3)nc(-c3cccnc3)n1)C2,O15111,Other,IKK,Inhibitor of nuclear factor kappa-B kinase subunit alpha ,CHUK,0.4716
CC(=O)N1CCC2(CC1)CN(c1cc(Nc3cc(C#N)ccn3)nc(-c3cccnc3)n1)C2,O15146,TK,Musk,"Muscle, skeletal receptor tyrosine-protein kinase ",MUSK,0.791
CC(=O)N1CCC2(CC1)CN(c1cc(Nc3cc(C#N)ccn3)nc(-c3cccnc3)n1)C2,O15264,CMGC,MAPK,Mitogen-activated protein kinase 13 ,MAPK13,0.4659
CC(=O)N1CCC2(CC1)CN(c1cc(Nc3cc(C#N)ccn3)nc(-c3cccnc3)n1)C2,O43293,CAMK,DAPK,Death-associated protein kinase 3 ,DAPK3,0.6043
CC(=O)N1CCC2(CC1)CN(c1cc(Nc3cc(C#N)ccn3)nc(-c3cccnc3)n1)C2,O43318,TKL,MLK,Mitogen-activated protein kinase kinase kinase 7 ,MAP3K7,0.834
CC(=O)N1CCC2(CC1)CN(c1cc(Nc3cc(C#N)ccn3)nc(-c3cccnc3)n1)C2,O43353,TKL,RIPK,Receptor-interacting serine/threonine-protein kinase 2 ,RIPK2,0.6478
CC(=O)N1CCC2(CC1)CN(c1cc(Nc3cc(C#N)ccn3)nc(-c3cccnc3)n1)C2,O43781,CMGC,DYRK,Dual specificity tyrosine-phosphorylation-regulated kinase 3 ,DYRK3,0.8976
CC(=O)N1CCC2(CC1)CN(c1cc(Nc3cc(C#N)ccn3)nc(-c3cccnc3)n1)C2,O60285,CAMK,CAMKL,NUAK family SNF1-like kinase 1 ,NUAK1,0.896
CC(=O)N1CCC2(CC1)CN(c1cc(Nc3cc(C#N)ccn3)nc(-c3cccnc3)n1)C2,O60674,TK,JakA,Tyrosine-protein kinase JAK2 ,JAK2,0.9413
CC(=O)N1CCC2(CC1)CN(c1cc(Nc3cc(C#N)ccn3)nc(-c3cccnc3)n1)C2,O75116,AGC,DMPK,Rho-associated protein kinase 2 ,ROCK2,0.6607
CC(=O)N1CCC2(CC1)CN(c1cc(Nc3cc(C#N)ccn3)nc(-c3cccnc3)n1)C2,O75385,Other,ULK,Serine/threonine-protein kinase ULK1 ,ULK1,0.7117
CC(=O)N1CCC2(CC1)CN(c1cc(Nc3cc(C#N)ccn3)nc(-c3cccnc3)n1)C2,O75460,Other,IRE,Serine/threonine-protein kinase/endoribonuclease IRE1 ,ERN1,0.4544
CC(=O)N1CCC2(CC1)CN(c1cc(Nc3cc(C#N)ccn3)nc(-c3cccnc3)n1)C2,O75676,AGC,RSK,Ribosomal protein S6 kinase alpha-4 ,RPS6KA4,0.7419
CC(=O)N1CCC2(CC1)CN(c1cc(Nc3cc(C#N)ccn3)nc(-c3cccnc3)n1)C2,O75716,Other,NAK,Serine/threonine-protein kinase 16 ,STK16,0.9713
CC(=O)N1CCC2(CC1)CN(c1cc(Nc3cc(C#N)ccn3)nc(-c3cccnc3)n1)C2,O94804,STE,STE20,Serine/threonine-protein kinase 10 ,STK10,0.5896
