Canonical_Smiles,UniProt,Group,Family,Name,Symbol,Prediction
CC(=O)Oc1ccccc1C(=O)O,O00141,AGC,SGK,Serine/threonine-protein kinase Sgk1 ,SGK1,0.0006
CC(=O)Oc1ccccc1C(=O)O,O00311,Other,CDC7,Cell division cycle 7-related protein kinase ,CDC7,0.0257
CC(=O)Oc1ccccc1C(=O)O,O00444,Other,PLK,Serine/threonine-protein kinase PLK4 ,PLK4,0.0857
CC(=O)Oc1ccccc1C(=O)O,O14920,Other,IKK,Inhibitor of nuclear factor kappa-B kinase subunit beta ,IKBKB,0.0005
CC(=O)Oc1ccccc1C(=O)O,O14965,Other,Aur,Aurora kinase A ,AURKA,0.0179
CC(=O)Oc1ccccc1C(=O)O,O15111,Other,IKK,Inhibitor of nuclear factor kappa-B kinase subunit alpha ,CHUK,0.0004
CC(=O)Oc1ccccc1C(=O)O,O15146,TK,Musk,"Muscle, skeletal receptor tyrosine-protein kinase ",MUSK,0.1321
CC(=O)Oc1ccccc1C(=O)O,O15264,CMGC,MAPK,Mitogen-activated protein kinase 13 ,MAPK13,0.0026
CC(=O)Oc1ccccc1C(=O)O,O43293,CAMK,DAPK,Death-associated protein kinase 3 ,DAPK3,0.0345
CC(=O)Oc1ccccc1C(=O)O,O43318,TKL,MLK,Mitogen-activated protein kinase kinase kinase 7 ,MAP3K7,0.0033
CC(=O)Oc1ccccc1C(=O)O,O43353,TKL,RIPK,Receptor-interacting serine/threonine-protein kinase 2 ,RIPK2,0.0182
CC(=O)Oc1ccccc1C(=O)O,O43781,CMGC,DYRK,Dual specificity tyrosine-phosphorylation-regulated kinase 3 ,DYRK3,0.0054
CC(=O)Oc1ccccc1C(=O)O,O60285,CAMK,CAMKL,NUAK family SNF1-like kinase 1 ,NUAK1,0.0174
CC(=O)Oc1ccccc1C(=O)O,O60674,TK,JakA,Tyrosine-protein kinase JAK2 ,JAK2,0.0006
CC(=O)Oc1ccccc1C(=O)O,O75116,AGC,DMPK,Rho-associated protein kinase 2 ,ROCK2,0.0001
CC(=O)Oc1ccccc1C(=O)O,O75385,Other,ULK,Serine/threonine-protein kinase ULK1 ,ULK1,0.0051
CC(=O)Oc1ccccc1C(=O)O,O75460,Other,IRE,Serine/threonine-protein kinase/endoribonuclease IRE1 ,ERN1,0.0028
CC(=O)Oc1ccccc1C(=O)O,O75676,AGC,RSK,Ribosomal protein S6 kinase alpha-4 ,RPS6KA4,0.0069
CC(=O)Oc1ccccc1C(=O)O,O75716,Other,NAK,Serine/threonine-protein kinase 16 ,STK16,0.0027
CC(=O)Oc1ccccc1C(=O)O,O94804,STE,STE20,Serine/threonine-protein kinase 10 ,STK10,0.011
CC(=O)Oc1ccccc1C(=O)O,O94806,CAMK,PKD,Serine/threonine-protein kinase D3 ,PRKD3,0.0064
CC(=O)Oc1ccccc1C(=O)O,O95819,STE,STE20,Mitogen-activated protein kinase kinase kinase kinase 4 ,MAP4K4,0.038
CC(=O)Oc1ccccc1C(=O)O,O96013,STE,STE20,Serine/threonine-protein kinase PAK 4 ,PAK4,0.0042
CC(=O)Oc1ccccc1C(=O)O,O96017,CAMK,RAD53,Serine/threonine-protein kinase Chk2 ,CHEK2,0.0097
CC(=O)Oc1ccccc1C(=O)O,P00519,TK,Abl,Tyrosine-protein kinase ABL1 ,ABL1,0.0018
