Canonical_Smiles,UniProt,Group,Family,Name,Symbol,Prediction
c1ccc2c(c1)CCCC2,O00141,AGC,SGK,Serine/threonine-protein kinase Sgk1 ,SGK1,0.0004
c1ccc2c(c1)CCCC2,O00311,Other,CDC7,Cell division cycle 7-related protein kinase ,CDC7,0.0366
c1ccc2c(c1)CCCC2,O00444,Other,PLK,Serine/threonine-protein kinase PLK4 ,PLK4,0.0367
c1ccc2c(c1)CCCC2,O14920,Other,IKK,Inhibitor of nuclear factor kappa-B kinase subunit beta ,IKBKB,0.0005
c1ccc2c(c1)CCCC2,O14965,Other,Aur,Aurora kinase A ,AURKA,0.0188
c1ccc2c(c1)CCCC2,O15111,Other,IKK,Inhibitor of nuclear factor kappa-B kinase subunit alpha ,CHUK,0.0014
c1ccc2c(c1)CCCC2,O15146,TK,Musk,"Muscle, skeletal receptor tyrosine-protein kinase ",MUSK,0.0452
c1ccc2c(c1)CCCC2,O15264,CMGC,MAPK,Mitogen-activated protein kinase 13 ,MAPK13,0.0033
c1ccc2c(c1)CCCC2,O43293,CAMK,DAPK,Death-associated protein kinase 3 ,DAPK3,0.0122
c1ccc2c(c1)CCCC2,O43318,TKL,MLK,Mitogen-activated protein kinase kinase kinase 7 ,MAP3K7,0.0008
c1ccc2c(c1)CCCC2,O43353,TKL,RIPK,Receptor-interacting serine/threonine-protein kinase 2 ,RIPK2,0.0114
c1ccc2c(c1)CCCC2,O43781,CMGC,DYRK,Dual specificity tyrosine-phosphorylation-regulated kinase 3 ,DYRK3,0.0061
c1ccc2c(c1)CCCC2,O60285,CAMK,CAMKL,NUAK family SNF1-like kinase 1 ,NUAK1,0.0084
c1ccc2c(c1)CCCC2,O60674,TK,JakA,Tyrosine-protein kinase JAK2 ,JAK2,0.0005
c1ccc2c(c1)CCCC2,O75116,AGC,DMPK,Rho-associated protein kinase 2 ,ROCK2,0.0006
c1ccc2c(c1)CCCC2,O75385,Other,ULK,Serine/threonine-protein kinase ULK1 ,ULK1,0.0341
c1ccc2c(c1)CCCC2,O75460,Other,IRE,Serine/threonine-protein kinase/endoribonuclease IRE1 ,ERN1,0.0018
c1ccc2c(c1)CCCC2,O75676,AGC,RSK,Ribosomal protein S6 kinase alpha-4 ,RPS6KA4,0.0082
c1ccc2c(c1)CCCC2,O75716,Other,NAK,Serine/threonine-protein kinase 16 ,STK16,0.0016
c1ccc2c(c1)CCCC2,O94804,STE,STE20,Serine/threonine-protein kinase 10 ,STK10,0.0253
c1ccc2c(c1)CCCC2,O94806,CAMK,PKD,Serine/threonine-protein kinase D3 ,PRKD3,0.0033
c1ccc2c(c1)CCCC2,O95819,STE,STE20,Mitogen-activated protein kinase kinase kinase kinase 4 ,MAP4K4,0.0147
c1ccc2c(c1)CCCC2,O96013,STE,STE20,Serine/threonine-protein kinase PAK 4 ,PAK4,0.0062
c1ccc2c(c1)CCCC2,O96017,CAMK,RAD53,Serine/threonine-protein kinase Chk2 ,CHEK2,0.006
c1ccc2c(c1)CCCC2,P00519,TK,Abl,Tyrosine-protein kinase ABL1 ,ABL1,0.0017
c1ccc2c(c1)CCCC2,P00533,TK,EGFR,Epidermal growth factor receptor ,EGFR,0.0483
c1ccc2c(c1)CCCC2,P04049,TKL,RAF,RAF proto-oncogene serine/threonine-protein kinase ,RAF1,0.0021
c1ccc2c(c1)CCCC2,P04626,TK,EGFR,Receptor tyrosine-protein kinase erbB-2 ,ERBB2,0.0427
c1ccc2c(c1)CCCC2,P04629,TK,Trk,High affinity nerve growth factor receptor ,NTRK1,0.0044
c1ccc2c(c1)CCCC2,P05129,AGC,PKC,Protein kinase C gamma type ,PRKCG,0.0083
c1ccc2c(c1)CCCC2,P05771,AGC,PKC,Protein kinase C beta type ,PRKCB,0.0019
c1ccc2c(c1)CCCC2,P06213,TK,InsR,Insulin receptor ,INSR,0.0606
c1ccc2c(c1)CCCC2,P06239,TK,Src,Tyrosine-protein kinase Lck ,LCK,0.0049
c1ccc2c(c1)CCCC2,P06241,TK,Src,Tyrosine-protein kinase Fyn ,FYN,0.0676
c1ccc2c(c1)CCCC2,P06493,CMGC,CDK,Cyclin-dependent kinase 1 ,CDK1,0.0027
c1ccc2c(c1)CCCC2,P07332,TK,Fer,Tyrosine-protein kinase Fes/Fps ,FES,0.0154
c1ccc2c(c1)CCCC2,P07333,TK,PDGFR,Macrophage colony-stimulating factor 1 receptor ,CSF1R,0.0362
c1ccc2c(c1)CCCC2,P07947,TK,Src,Tyrosine-protein kinase Yes ,YES1,0.0202
