Canonical_Smiles,UniProt,Group,Family,Name,Symbol,Prediction
COc1ccnc(Nc2ccc(C)c(C(=O)N3CC(F)(F)CC[C@@H]3CNC(C)=O)n2)c1,O00141,AGC,SGK,Serine/threonine-protein kinase Sgk1 ,SGK1,0.7646
COc1ccnc(Nc2ccc(C)c(C(=O)N3CC(F)(F)CC[C@@H]3CNC(C)=O)n2)c1,O00311,Other,CDC7,Cell division cycle 7-related protein kinase ,CDC7,0.5779
COc1ccnc(Nc2ccc(C)c(C(=O)N3CC(F)(F)CC[C@@H]3CNC(C)=O)n2)c1,O00444,Other,PLK,Serine/threonine-protein kinase PLK4 ,PLK4,0.8807
COc1ccnc(Nc2ccc(C)c(C(=O)N3CC(F)(F)CC[C@@H]3CNC(C)=O)n2)c1,O14920,Other,IKK,Inhibitor of nuclear factor kappa-B kinase subunit beta ,IKBKB,0.6043
COc1ccnc(Nc2ccc(C)c(C(=O)N3CC(F)(F)CC[C@@H]3CNC(C)=O)n2)c1,O14965,Other,Aur,Aurora kinase A ,AURKA,0.9116
COc1ccnc(Nc2ccc(C)c(C(=O)N3CC(F)(F)CC[C@@H]3CNC(C)=O)n2)c1,O15111,Other,IKK,Inhibitor of nuclear factor kappa-B kinase subunit alpha ,CHUK,0.7003
COc1ccnc(Nc2ccc(C)c(C(=O)N3CC(F)(F)CC[C@@H]3CNC(C)=O)n2)c1,O15146,TK,Musk,"Muscle, skeletal receptor tyrosine-protein kinase ",MUSK,0.7461
COc1ccnc(Nc2ccc(C)c(C(=O)N3CC(F)(F)CC[C@@H]3CNC(C)=O)n2)c1,O15264,CMGC,MAPK,Mitogen-activated protein kinase 13 ,MAPK13,0.8067
COc1ccnc(Nc2ccc(C)c(C(=O)N3CC(F)(F)CC[C@@H]3CNC(C)=O)n2)c1,O43293,CAMK,DAPK,Death-associated protein kinase 3 ,DAPK3,0.8535
COc1ccnc(Nc2ccc(C)c(C(=O)N3CC(F)(F)CC[C@@H]3CNC(C)=O)n2)c1,O43318,TKL,MLK,Mitogen-activated protein kinase kinase kinase 7 ,MAP3K7,0.8369
COc1ccnc(Nc2ccc(C)c(C(=O)N3CC(F)(F)CC[C@@H]3CNC(C)=O)n2)c1,O43353,TKL,RIPK,Receptor-interacting serine/threonine-protein kinase 2 ,RIPK2,0.8199
COc1ccnc(Nc2ccc(C)c(C(=O)N3CC(F)(F)CC[C@@H]3CNC(C)=O)n2)c1,O43781,CMGC,DYRK,Dual specificity tyrosine-phosphorylation-regulated kinase 3 ,DYRK3,0.9611
COc1ccnc(Nc2ccc(C)c(C(=O)N3CC(F)(F)CC[C@@H]3CNC(C)=O)n2)c1,O60285,CAMK,CAMKL,NUAK family SNF1-like kinase 1 ,NUAK1,0.9566
COc1ccnc(Nc2ccc(C)c(C(=O)N3CC(F)(F)CC[C@@H]3CNC(C)=O)n2)c1,O60674,TK,JakA,Tyrosine-protein kinase JAK2 ,JAK2,0.9281
COc1ccnc(Nc2ccc(C)c(C(=O)N3CC(F)(F)CC[C@@H]3CNC(C)=O)n2)c1,O75116,AGC,DMPK,Rho-associated protein kinase 2 ,ROCK2,0.4739
COc1ccnc(Nc2ccc(C)c(C(=O)N3CC(F)(F)CC[C@@H]3CNC(C)=O)n2)c1,O75385,Other,ULK,Serine/threonine-protein kinase ULK1 ,ULK1,0.8369
COc1ccnc(Nc2ccc(C)c(C(=O)N3CC(F)(F)CC[C@@H]3CNC(C)=O)n2)c1,O75460,Other,IRE,Serine/threonine-protein kinase/endoribonuclease IRE1 ,ERN1,0.5896
