Canonical_Smiles,UniProt,Group,Family,Name,Symbol,Prediction
COc1cc2c(cc1OC)C(C(=O)NCCCN1CCc3ccccc3C1)C1c3ccccc3CCN1C2=O,O00141,AGC,SGK,Serine/threonine-protein kinase Sgk1 ,SGK1,0.0426
COc1cc2c(cc1OC)C(C(=O)NCCCN1CCc3ccccc3C1)C1c3ccccc3CCN1C2=O,O00311,Other,CDC7,Cell division cycle 7-related protein kinase ,CDC7,0.0136
COc1cc2c(cc1OC)C(C(=O)NCCCN1CCc3ccccc3C1)C1c3ccccc3CCN1C2=O,O00444,Other,PLK,Serine/threonine-protein kinase PLK4 ,PLK4,0.3989
COc1cc2c(cc1OC)C(C(=O)NCCCN1CCc3ccccc3C1)C1c3ccccc3CCN1C2=O,O14920,Other,IKK,Inhibitor of nuclear factor kappa-B kinase subunit beta ,IKBKB,0.0503
COc1cc2c(cc1OC)C(C(=O)NCCCN1CCc3ccccc3C1)C1c3ccccc3CCN1C2=O,O14965,Other,Aur,Aurora kinase A ,AURKA,0.4275
COc1cc2c(cc1OC)C(C(=O)NCCCN1CCc3ccccc3C1)C1c3ccccc3CCN1C2=O,O15111,Other,IKK,Inhibitor of nuclear factor kappa-B kinase subunit alpha ,CHUK,0.0387
COc1cc2c(cc1OC)C(C(=O)NCCCN1CCc3ccccc3C1)C1c3ccccc3CCN1C2=O,O15146,TK,Musk,"Muscle, skeletal receptor tyrosine-protein kinase ",MUSK,0.0614
COc1cc2c(cc1OC)C(C(=O)NCCCN1CCc3ccccc3C1)C1c3ccccc3CCN1C2=O,O15264,CMGC,MAPK,Mitogen-activated protein kinase 13 ,MAPK13,0.1968
COc1cc2c(cc1OC)C(C(=O)NCCCN1CCc3ccccc3C1)C1c3ccccc3CCN1C2=O,O43293,CAMK,DAPK,Death-associated protein kinase 3 ,DAPK3,0.1522
COc1cc2c(cc1OC)C(C(=O)NCCCN1CCc3ccccc3C1)C1c3ccccc3CCN1C2=O,O43318,TKL,MLK,Mitogen-activated protein kinase kinase kinase 7 ,MAP3K7,0.0593
COc1cc2c(cc1OC)C(C(=O)NCCCN1CCc3ccccc3C1)C1c3ccccc3CCN1C2=O,O43353,TKL,RIPK,Receptor-interacting serine/threonine-protein kinase 2 ,RIPK2,0.191
COc1cc2c(cc1OC)C(C(=O)NCCCN1CCc3ccccc3C1)C1c3ccccc3CCN1C2=O,O43781,CMGC,DYRK,Dual specificity tyrosine-phosphorylation-regulated kinase 3 ,DYRK3,0.0481
COc1cc2c(cc1OC)C(C(=O)NCCCN1CCc3ccccc3C1)C1c3ccccc3CCN1C2=O,O60285,CAMK,CAMKL,NUAK family SNF1-like kinase 1 ,NUAK1,0.023
COc1cc2c(cc1OC)C(C(=O)NCCCN1CCc3ccccc3C1)C1c3ccccc3CCN1C2=O,O60674,TK,JakA,Tyrosine-protein kinase JAK2 ,JAK2,0.1322
COc1cc2c(cc1OC)C(C(=O)NCCCN1CCc3ccccc3C1)C1c3ccccc3CCN1C2=O,O75116,AGC,DMPK,Rho-associated protein kinase 2 ,ROCK2,0.0269
COc1cc2c(cc1OC)C(C(=O)NCCCN1CCc3ccccc3C1)C1c3ccccc3CCN1C2=O,O75385,Other,ULK,Serine/threonine-protein kinase ULK1 ,ULK1,0.0217
